@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
x,y,e,f,f,f,c,n,b,t,?,k,?,w,w,p,w,o,e,w,v,p,p
f,s,e,?,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,p
b,s,?,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,n,c,l,?
?,s,g,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g,e
k,y,e,f,m,f,c,b,y,?,c,k,y,?,c,?,w,n,n,w,c,?,p
k,y,e,f,y,f,c,n,b,t,?,k,s,w,?,p,w,o,e,w,v,l,p
f,s,e,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,?,p
k,s,n,f,n,a,?,b,y,e,?,s,s,o,o,p,o,o,p,o,?,l,e
f,y,e,f,s,?,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,p
k,y,?,f,s,f,c,n,b,?,?,s,k,w,p,p,w,o,e,w,v,d,p
k,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g,e
x,s,g,f,n,f,w,b,w,e,?,?,?,w,w,p,w,t,p,w,s,g,e
k,s,n,f,n,a,?,b,?,e,?,s,s,o,o,p,o,?,p,o,v,?,e
k,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,p
k,y,n,f,s,f,?,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,p
?,s,?,f,s,f,c,n,b,t,?,k,s,w,?,?,?,o,e,w,?,?,p
x,s,w,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,?,w,s,g,e
?,s,w,f,n,f,?,b,?,e,?,k,k,?,w,p,w,t,?,w,n,g,e
?,s,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,?,p,w,s,g,e
k,s,e,f,f,f,c,?,b,t,?,k,s,p,w,p,w,o,e,w,v,l,p
x,s,e,f,s,f,c,n,b,t,?,s,s,p,w,p,?,o,e,w,v,p,p
k,s,g,?,n,f,w,b,w,?,?,s,k,?,w,p,w,?,p,w,s,?,e
x,?,w,f,n,f,w,b,g,e,?,s,k,w,w,p,?,t,p,w,s,g,e
k,y,e,f,f,f,c,n,?,t,?,s,?,w,w,p,w,o,e,w,v,d,p
b,s,w,f,n,?,?,b,g,e,?,s,s,w,w,p,w,t,p,w,s,g,e
k,s,e,f,s,f,c,n,b,t,?,s,s,w,p,?,w,o,e,w,v,p,p
f,s,n,?,f,f,c,n,b,t,?,s,k,w,w,p,w,o,?,w,v,p,p
f,y,n,f,f,f,c,n,b,t,?,s,?,?,?,p,w,o,e,w,v,d,p
k,?,g,f,n,f,?,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g,e
x,s,?,f,n,f,w,?,w,e,?,s,s,w,w,p,w,t,p,w,n,g,e
f,y,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,p
x,?,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,p
x,f,w,f,n,f,?,b,g,e,?,k,k,w,w,p,w,t,?,w,s,g,e
k,f,w,f,n,f,w,b,g,e,?,k,k,?,w,p,w,t,p,?,n,g,e
f,s,e,f,s,f,c,n,b,t,?,k,k,p,?,?,w,o,e,w,v,d,p
f,s,g,t,n,f,c,?,?,e,b,s,s,w,w,p,?,t,?,w,v,?,e
k,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,?,o,e,w,v,?,p
x,s,n,?,y,?,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,p
k,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,b,c,?,e
x,s,n,?,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,n,c,l,e
k,y,e,f,?,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,?,p
x,s,?,f,y,f,c,?,b,t,?,k,s,p,w,p,w,o,e,?,v,?,p
x,s,n,f,s,f,c,n,b,t,?,k,s,w,?,p,w,?,e,w,v,d,p
k,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,?,e,w,v,d,p
x,s,n,f,y,f,c,n,b,?,?,?,k,w,w,p,w,o,e,w,v,l,p
k,f,w,f,n,f,w,b,g,e,?,k,?,w,?,p,w,?,p,w,n,g,e
k,s,?,f,n,a,?,b,o,e,?,?,?,o,o,p,n,o,p,n,c,l,e
k,y,c,f,?,f,c,b,?,?,c,k,y,c,c,p,w,?,n,?,c,d,p
x,f,g,f,?,f,w,b,g,e,?,s,s,w,w,p,w,t,p,?,s,g,e
x,?,?,?,n,a,c,b,?,e,?,s,s,o,o,p,o,o,p,?,v,l,e
x,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,o,o,p,b,v,l,e
k,y,e,f,s,f,c,n,b,?,?,k,s,?,p,p,w,o,e,w,v,p,p
k,f,w,f,n,f,w,b,p,e,?,?,s,w,w,p,w,t,p,w,n,g,?
x,f,?,f,n,?,w,b,g,e,?,k,s,w,?,p,w,t,p,w,s,g,e
f,s,n,f,n,a,?,b,o,e,?,?,s,o,o,p,o,o,p,n,v,l,?
k,y,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,?,w,v,d,p
k,y,n,f,s,f,?,n,b,?,?,k,s,p,?,p,w,o,e,w,v,l,?
f,y,n,f,s,f,c,n,?,t,?,k,s,w,w,p,w,o,e,w,v,d,p
f,y,e,f,y,f,?,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,p
k,f,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,?,?,n,g,e
f,y,e,f,s,?,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
f,y,n,f,s,f,c,n,b,t,?,?,s,w,p,p,w,o,?,?,v,?,?
k,s,?,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,?,?,l,p
k,s,g,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,s,g,e
b,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,?,c,l,?
k,y,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,p
x,s,n,f,s,f,?,?,b,?,?,k,s,p,p,p,w,o,e,?,v,p,p
b,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,o,v,l,e
k,s,?,f,?,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,p
k,s,n,f,y,f,c,n,b,?,?,k,k,p,w,p,w,o,e,w,v,p,p
k,s,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,?,p
f,s,e,f,?,f,c,n,b,t,?,s,s,?,p,p,w,?,e,w,v,p,p
x,s,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,p
x,s,e,f,y,?,c,n,?,t,?,s,s,?,w,p,w,o,e,w,?,d,p
x,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,?,p
k,y,n,?,y,f,c,n,?,t,?,s,k,w,w,p,w,?,e,w,v,d,p
x,s,p,t,n,f,?,b,w,e,?,s,s,w,w,p,w,t,p,w,y,p,e
f,s,e,f,y,f,?,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,p
?,y,n,f,m,a,c,b,w,e,?,k,y,c,c,p,w,n,n,?,c,d,p
k,s,n,f,f,f,?,n,b,t,?,s,s,w,w,p,w,o,e,w,?,l,p
k,?,g,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g,e
k,?,n,?,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,?,d,p
f,?,n,f,y,?,c,n,b,?,?,?,k,p,w,p,w,o,e,w,v,?,p
k,s,n,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,?,v,p,p
k,y,e,?,y,?,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,p
?,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,?,v,d,p
f,s,c,t,n,f,c,b,?,e,b,s,s,w,w,p,w,t,p,?,y,p,e
f,y,n,f,f,f,c,n,b,t,?,s,k,?,w,p,w,?,e,w,v,l,p
k,s,e,f,f,f,?,n,b,t,?,s,k,?,p,p,w,?,e,w,?,d,p
x,s,e,f,y,?,c,?,b,t,?,k,s,p,p,p,w,o,e,w,?,?,p
f,y,e,f,y,f,?,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,p
x,s,n,f,f,f,c,n,b,t,?,s,?,p,w,p,w,o,e,w,v,p,p
f,s,n,f,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,n,c,l,e
f,s,e,f,s,f,c,?,b,t,?,s,k,p,p,p,w,o,e,w,v,d,p
x,y,e,f,s,?,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,p
x,y,e,f,f,f,c,n,?,t,?,s,k,w,w,p,w,o,?,w,v,d,?
?,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,p
k,s,e,f,f,f,c,n,b,t,?,?,?,p,?,p,w,o,?,?,?,l,p
x,s,e,f,y,f,c,n,b,t,?,s,s,w,?,p,w,o,e,w,v,l,p
b,f,g,f,n,f,w,b,w,e,?,k,s,w,w,p,w,?,p,w,?,g,e
?,y,e,f,s,f,c,n,?,t,?,?,?,p,?,p,w,o,e,w,v,?,?
?,s,e,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,?,v,l,p
k,?,g,f,n,f,w,?,g,e,?,s,s,w,w,p,w,t,p,w,n,g,e
f,s,n,f,?,a,c,b,n,?,?,s,s,o,o,p,n,o,p,n,v,l,?
f,y,n,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,p
?,s,e,f,s,f,?,n,b,t,?,s,k,w,p,p,w,?,e,?,v,?,p
?,s,n,f,?,f,c,n,b,t,?,k,k,w,w,p,w,o,e,?,v,l,p
k,y,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p,p
k,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,?,p
?,y,?,f,y,?,c,n,?,t,?,s,s,w,w,p,w,o,?,?,v,p,p
k,?,n,f,y,f,c,n,b,t,?,?,k,w,p,p,w,o,e,w,v,l,?
x,f,g,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,?,n,g,?
k,y,e,?,f,f,c,n,b,?,?,k,k,w,p,p,w,o,e,w,v,p,p
x,?,c,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,p
?,y,e,?,s,f,c,n,?,?,?,k,k,w,p,p,w,o,e,?,v,p,p
k,y,e,f,?,?,c,n,b,t,?,k,k,p,w,p,w,?,e,w,v,l,p
b,?,w,f,n,f,w,b,p,e,?,s,k,w,w,p,?,t,p,w,s,g,e
k,s,n,f,y,f,c,n,b,?,?,k,k,p,w,p,?,o,e,w,v,d,p
x,s,e,f,y,f,c,n,b,?,?,s,k,p,p,p,w,o,e,w,v,p,p
f,y,n,f,f,?,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l,p
f,s,?,?,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,p
k,y,e,?,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,p
k,y,e,f,f,f,?,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,p
b,f,w,f,n,f,w,?,?,e,?,s,s,w,w,p,w,t,p,?,n,g,e
k,y,n,?,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,?,d,p
f,y,e,f,y,f,c,n,b,t,?,k,?,p,w,p,w,o,e,w,v,d,p
?,s,n,f,f,f,c,?,b,t,?,s,k,w,?,p,w,o,e,w,v,p,p
k,y,n,f,f,f,?,n,b,?,?,k,s,w,p,p,w,o,e,w,?,?,p
x,s,e,f,s,f,c,n,b,t,?,k,k,w,w,?,w,o,e,w,v,?,p
x,y,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,?,p,w,v,p,e
f,s,n,?,y,f,c,n,b,t,?,?,s,p,?,p,w,o,e,w,v,d,p
k,y,e,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,p
k,f,w,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,n,g,e
x,s,n,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,p
k,y,?,f,y,f,c,n,b,?,?,s,s,p,w,p,w,o,e,w,v,d,p
x,s,e,f,?,?,c,n,b,t,?,?,s,?,w,p,w,o,?,w,v,d,p
k,s,w,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,n,g,e
f,y,n,f,s,?,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,p
k,s,e,f,?,f,c,n,b,?,?,?,k,w,p,p,w,o,e,w,v,p,p
k,s,e,?,y,f,c,n,b,t,?,k,k,w,w,p,?,o,e,?,?,?,p
?,y,e,f,f,f,c,n,b,?,?,s,k,p,p,?,w,o,e,w,v,l,p
?,s,n,f,n,a,?,b,n,?,?,s,s,o,o,p,n,o,p,y,v,?,e
f,y,n,f,y,f,c,?,b,t,?,k,k,p,w,p,w,o,e,w,v,d,p
k,?,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,p
k,?,e,?,y,f,c,n,b,t,?,s,k,w,w,p,?,o,?,w,v,?,p
k,s,e,f,f,?,?,n,b,t,?,s,k,?,w,p,w,o,e,w,v,l,p
b,s,n,f,n,a,c,b,o,?,?,s,s,o,o,p,o,o,p,?,v,l,e
k,s,g,f,n,f,w,b,p,e,?,k,k,w,w,?,w,t,p,w,s,g,e
?,?,?,f,n,a,?,b,?,e,?,s,s,o,o,p,o,o,p,n,v,l,e
x,f,g,f,n,f,w,b,p,e,?,k,?,?,w,p,w,t,p,w,n,g,e
k,?,e,f,?,f,c,?,b,?,?,s,s,w,p,p,w,o,e,w,v,d,p
f,y,e,f,?,f,c,?,?,t,?,s,k,w,p,p,w,o,e,w,v,d,p
k,s,n,?,?,f,?,?,?,t,?,k,k,p,w,p,w,o,e,w,v,d,p
k,s,n,f,y,?,c,n,b,t,?,k,?,p,w,p,w,o,e,?,v,p,p
b,s,w,f,n,?,w,b,?,e,?,k,s,w,w,p,?,t,p,w,n,g,e
?,s,n,f,s,f,c,n,b,t,?,s,s,p,p,p,?,o,?,w,v,d,?
b,f,g,f,n,f,?,b,?,e,?,s,k,w,w,p,w,t,p,w,n,g,?
?,s,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,?,w,v,d,p
x,y,e,f,f,f,c,?,b,t,?,s,k,w,w,p,w,o,e,?,v,?,p
f,y,c,f,m,?,c,b,w,e,c,k,y,c,c,p,w,n,?,w,c,d,p
f,?,?,f,s,f,c,n,?,t,?,s,s,w,p,p,?,o,e,w,v,d,p
x,?,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,p
f,s,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,p
f,y,e,f,?,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,p
f,s,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,p
x,?,e,f,s,f,c,n,?,?,?,?,k,w,w,p,w,o,e,w,v,d,p
k,s,g,f,n,f,w,b,w,e,?,k,?,w,?,p,w,t,?,?,s,g,e
x,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p,p
k,s,n,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,p
k,y,e,f,s,f,c,n,b,t,?,k,s,?,p,?,w,o,e,w,v,l,p
x,s,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p,p
b,?,?,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,?,w,n,g,e
x,s,n,f,s,f,c,n,?,?,?,s,s,w,p,p,w,o,e,w,v,l,p
f,?,e,f,s,f,c,n,b,t,?,s,s,?,w,p,w,o,e,w,v,d,p
k,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,p
b,s,?,f,?,?,w,b,?,e,?,s,s,w,w,p,w,t,p,w,s,?,e
x,s,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,?,w,v,p,p
f,y,e,f,y,?,c,?,b,?,?,s,k,?,w,p,w,o,e,w,v,p,?
f,s,e,f,y,f,c,?,b,t,?,?,k,p,w,p,w,o,e,w,v,d,p
?,y,n,f,m,f,c,b,y,e,c,k,y,c,?,p,w,n,n,w,c,d,p
b,f,g,?,n,f,?,b,g,e,?,k,s,w,w,p,?,t,p,w,s,g,?
f,s,e,f,f,f,c,n,?,?,?,k,k,p,p,?,w,o,e,w,v,p,p
k,s,n,f,f,f,c,?,b,?,?,s,k,p,p,p,w,o,e,w,v,l,?
k,?,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g,e
k,y,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,p
x,s,e,f,?,f,c,?,b,t,?,k,k,p,p,p,w,o,e,w,v,l,p
b,s,n,f,?,a,c,b,y,e,?,s,s,o,o,p,?,o,p,y,c,l,e
k,y,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l,p
f,y,n,?,s,f,?,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,p
x,s,n,f,n,a,?,b,n,e,?,?,s,o,o,p,n,o,p,b,c,l,e
k,s,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,?,w,v,l,p
k,s,n,f,f,f,c,n,b,t,?,k,k,p,?,p,w,o,e,w,v,d,?
k,s,n,f,s,f,c,n,b,t,?,k,s,p,p,p,w,?,e,w,v,p,p
k,s,n,f,s,f,c,n,b,t,?,s,?,p,w,p,w,o,e,w,?,p,p
f,y,c,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,?,p,e
f,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,n,c,l,?
b,s,w,f,?,f,w,b,g,e,?,?,k,w,?,p,w,?,p,?,n,g,e
k,?,e,f,s,f,c,n,b,t,?,s,?,?,p,p,w,o,e,w,v,p,p
?,s,g,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,n,g,e
k,y,e,f,y,f,?,n,?,t,?,k,k,p,w,?,w,o,e,w,v,p,p
k,y,n,f,s,f,c,n,b,t,?,s,s,w,w,?,w,o,e,w,v,d,p
x,s,n,f,n,a,c,?,o,e,?,s,s,o,o,p,o,o,p,y,c,l,e
x,s,e,f,y,?,c,n,b,t,?,?,s,w,w,p,w,o,e,w,v,p,p
x,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,p
?,s,e,f,y,f,c,n,?,t,?,k,?,w,w,p,w,o,e,w,v,l,p
f,y,?,f,s,?,c,n,b,t,?,s,?,p,p,p,w,o,e,?,v,p,p
?,?,e,f,?,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,?,p
k,s,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,?,v,d,p
k,y,n,?,n,f,c,b,w,e,b,y,y,n,n,p,w,t,p,?,y,d,e
f,?,?,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,p
?,s,n,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,?,p,p
f,y,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,p
f,?,e,f,f,f,c,n,?,t,?,k,s,p,p,p,w,o,e,w,v,d,p
?,f,g,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,n,g,?
k,s,n,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,p
b,f,w,f,n,f,w,b,p,e,?,k,s,?,w,p,w,t,p,w,s,g,e
k,s,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,?,e,w,v,l,?
x,s,g,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g,e
k,s,n,f,n,?,c,b,y,e,?,s,s,?,o,p,o,o,p,y,c,?,e
k,s,e,f,f,f,c,?,b,t,?,k,s,w,p,p,w,?,e,w,v,p,p
?,y,n,f,f,f,c,n,b,t,?,s,s,?,p,p,w,o,?,w,v,l,p
k,f,g,f,n,f,w,b,g,e,?,k,k,w,?,p,w,t,p,w,n,g,e
x,s,n,f,y,f,?,n,b,t,?,s,s,p,p,?,w,o,e,w,v,l,p
k,y,n,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,?
x,f,w,f,n,f,w,b,g,e,?,k,s,w,w,p,?,t,p,w,n,g,?
?,y,e,f,f,f,c,n,b,?,?,k,s,p,w,p,w,?,e,w,v,p,p
k,s,e,f,f,f,c,?,b,t,?,?,s,p,p,p,w,o,e,w,v,l,p
k,s,e,f,?,f,c,n,b,t,?,k,k,p,w,p,?,o,e,w,?,l,?
k,y,e,f,?,f,c,n,b,t,?,k,s,w,?,p,w,o,e,w,v,p,p
k,y,?,f,s,f,c,?,b,t,?,?,s,?,w,p,w,o,e,w,v,p,p
k,s,g,f,n,f,w,b,g,e,?,?,?,w,w,p,w,t,p,w,n,g,?
k,y,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,?,?,w,v,p,p
k,s,?,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,?,v,l,p
x,s,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,n,?,e
f,s,n,f,?,a,c,b,y,?,?,s,s,o,o,p,o,o,p,y,v,l,e
?,s,g,f,n,f,w,b,?,e,?,k,s,w,w,p,w,t,p,w,n,g,e
x,s,e,f,s,f,c,n,b,t,?,k,?,w,p,p,w,o,e,w,v,p,p
k,s,n,f,f,f,c,n,b,t,?,?,s,w,w,p,w,o,e,w,v,d,p
k,s,n,f,s,f,c,n,b,t,?,?,k,w,?,p,w,o,e,w,v,p,p
?,s,g,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g,e
k,y,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,?,?,w,?,p,?
f,s,n,?,n,a,c,b,n,e,?,s,s,o,o,?,o,o,p,y,?,l,e
k,s,w,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,?,g,e
f,y,e,f,m,f,?,b,?,e,c,k,y,c,c,p,w,n,n,w,c,d,p
b,s,g,f,n,f,w,b,g,e,?,?,k,w,w,p,w,t,p,w,s,g,e
f,y,n,f,y,f,c,n,b,t,?,s,k,?,w,p,w,o,e,w,?,p,p
?,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,?,b,c,l,e
b,s,g,f,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,n,g,e
k,s,n,f,?,a,c,?,?,?,?,s,s,o,o,p,o,o,p,y,c,l,?
b,s,g,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g,e
k,s,n,f,f,f,?,n,b,t,?,k,s,w,w,p,?,o,e,?,?,l,?
k,y,n,f,y,f,c,n,b,t,?,s,k,?,w,p,w,o,e,w,v,p,p
f,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,o,c,l,e
k,s,e,f,y,f,c,n,b,?,?,k,k,p,p,p,w,o,e,w,v,p,p
f,s,e,f,?,f,c,n,b,?,?,s,k,w,?,p,?,o,?,w,v,p,p
k,s,n,?,y,f,?,n,b,t,?,s,k,p,p,p,w,?,e,w,v,l,p
k,s,n,f,s,?,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,p
b,s,n,f,n,?,c,b,y,?,?,s,?,o,o,p,o,o,p,y,v,l,e
k,f,g,f,n,f,w,b,w,e,?,k,k,w,w,p,w,?,p,w,s,g,e
b,s,n,?,n,a,c,b,o,e,?,?,s,o,o,?,o,o,p,o,c,l,e
?,s,n,f,s,f,c,n,?,t,?,k,s,p,w,p,w,o,e,w,v,l,p
k,y,e,?,s,f,c,n,b,t,?,s,k,w,p,?,w,o,e,w,v,l,p
k,y,e,?,y,f,c,n,b,t,?,k,s,p,p,p,w,o,?,w,v,p,?
k,s,n,f,y,f,c,n,b,t,?,s,s,p,p,p,?,o,e,w,v,l,p
f,s,?,f,n,a,c,b,n,e,?,s,s,o,o,?,o,o,p,n,c,l,?
?,s,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,p
x,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,o,o,p,o,v,?,e
k,s,n,f,y,f,c,n,b,?,?,k,k,w,p,p,w,o,e,w,?,d,p
k,s,w,f,n,f,?,b,p,e,?,s,s,w,?,p,w,t,p,?,s,g,e
k,y,?,?,f,?,c,n,b,t,?,s,s,w,?,p,w,o,e,w,v,d,p
k,y,n,f,f,f,?,n,b,t,?,k,k,p,w,?,?,o,e,w,v,d,p
k,f,g,f,n,f,w,b,g,e,?,s,s,w,w,p,w,?,p,w,s,g,e
f,s,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,p
x,s,g,f,n,f,w,b,w,e,?,s,s,w,w,?,w,t,p,w,n,g,e
k,y,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,p
f,s,e,f,f,f,?,n,b,t,?,s,k,p,p,p,?,o,e,w,v,d,p
x,?,w,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g,e
k,y,n,f,s,f,c,n,b,t,?,k,s,w,?,p,w,o,e,w,v,l,p
f,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,p
b,f,g,f,n,f,w,b,w,e,?,s,s,w,w,?,w,t,p,w,n,g,e
k,y,?,?,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,?,p,p
x,y,?,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,p
k,s,e,f,y,f,c,n,b,t,?,k,k,w,p,p,w,?,?,?,v,l,p
k,f,g,?,n,f,?,b,g,e,?,s,k,w,w,p,?,t,p,w,n,g,e
k,f,w,f,n,f,w,b,?,e,?,s,s,?,w,p,w,t,p,w,s,g,?
k,y,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,?,d,p
k,s,?,f,n,f,w,b,g,e,?,s,s,w,w,p,w,t,?,w,n,g,e
k,s,n,f,f,f,c,?,b,t,?,s,?,?,w,p,w,o,e,w,v,d,p
k,?,n,f,y,f,c,n,?,?,?,s,s,p,w,p,w,o,e,w,v,l,?
k,s,w,f,n,f,w,?,w,e,?,k,s,w,?,p,w,t,p,w,s,g,e
k,y,e,f,y,f,c,n,b,t,?,?,k,p,w,p,w,o,e,w,v,?,p
b,s,w,f,?,f,w,b,w,e,?,?,s,w,w,p,w,t,p,w,s,g,e
