@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
f,y,?,f,f,f,?,n,b,t,?,?,k,p,p,p,?,o,e,?,v,?,p
?,?,e,?,?,f,c,n,b,t,?,s,k,?,w,p,w,o,?,w,v,?,p
f,s,e,?,f,?,c,n,b,t,?,?,s,w,p,p,w,?,?,w,?,?,p
x,?,e,f,f,?,c,n,b,?,?,s,?,?,?,p,w,o,e,w,v,p,p
f,?,?,?,y,f,c,?,b,t,?,s,k,w,p,p,w,o,e,w,v,?,p
x,y,?,?,y,f,c,n,b,t,?,?,k,?,p,?,w,o,e,?,v,d,p
f,?,e,?,?,?,?,n,?,t,?,?,s,?,w,p,?,?,?,w,?,l,p
x,s,n,?,?,f,c,n,b,?,?,s,k,?,w,p,w,o,?,?,v,p,?
f,y,n,?,?,?,c,n,b,t,?,s,?,w,w,p,w,o,e,w,v,p,p
f,?,e,?,f,f,c,n,?,?,?,s,?,p,p,p,w,?,?,w,?,d,?
x,?,?,f,s,f,c,n,b,?,?,k,s,p,w,p,w,o,e,w,v,l,p
f,?,n,f,?,f,c,n,b,t,?,?,k,w,w,p,w,o,?,?,v,d,p
?,?,n,f,?,f,c,n,b,t,?,s,k,p,?,p,w,o,?,w,v,?,p
?,y,e,f,s,f,c,n,b,t,?,?,?,?,p,?,w,o,e,w,v,l,p
?,y,n,f,y,?,c,n,?,t,?,k,k,?,?,?,w,?,e,w,v,l,p
f,?,n,f,s,f,c,n,b,?,?,k,?,p,w,p,w,?,e,w,v,l,?
x,s,?,f,f,?,?,n,?,?,?,s,s,p,p,p,?,?,e,w,v,p,?
?,y,e,f,?,f,c,n,b,t,?,?,k,w,p,p,w,?,e,?,?,p,p
x,y,e,f,s,?,c,n,b,t,?,k,k,p,w,p,w,o,?,w,?,l,?
?,s,?,?,?,f,?,?,b,?,?,k,k,w,p,p,?,o,e,w,?,?,p
f,s,?,f,?,f,c,n,?,t,?,s,s,?,w,p,w,o,?,?,v,l,?
f,?,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,?,?,v,?,p
x,?,e,f,s,?,c,n,?,t,?,s,k,?,w,p,w,?,e,w,v,?,p
?,y,?,f,?,f,?,n,b,?,?,s,?,p,w,p,?,?,e,w,?,l,p
x,?,n,f,f,?,c,n,b,t,?,s,s,w,p,p,w,?,?,?,?,l,p
?,?,e,f,?,f,c,n,b,t,?,s,s,?,p,?,w,?,e,w,v,l,p
?,s,e,f,s,f,c,n,b,?,?,?,k,?,w,p,w,?,?,w,v,p,p
?,?,?,t,n,f,c,b,?,?,b,s,s,w,w,p,w,t,p,w,?,p,e
x,s,?,f,y,f,?,?,b,?,?,s,k,?,p,p,w,o,e,w,v,p,p
f,s,n,?,y,f,c,n,?,t,?,s,?,w,p,?,w,o,e,w,v,d,?
?,?,n,f,y,?,c,n,?,t,?,s,k,p,w,?,w,o,e,w,v,l,?
f,?,?,f,s,?,?,n,b,t,?,s,k,p,p,p,w,o,e,?,v,p,p
?,y,e,?,?,f,c,n,b,?,?,s,?,p,w,p,w,o,e,w,?,l,p
f,?,e,f,s,f,?,?,b,t,?,s,?,w,w,p,w,?,e,?,v,l,p
?,y,e,f,f,?,c,n,b,t,?,k,k,p,p,p,?,o,e,?,v,?,?
x,s,e,f,f,f,c,n,b,t,?,k,s,?,w,p,?,o,e,w,v,?,?
x,?,n,?,y,?,c,n,?,t,?,?,?,w,?,p,?,?,?,w,v,d,p
x,y,e,f,f,?,?,?,b,?,?,?,s,w,w,?,w,o,?,?,v,d,p
f,s,e,?,?,f,?,n,?,t,?,k,s,w,p,p,?,o,e,?,v,?,p
f,s,n,?,y,?,c,n,b,t,?,s,?,w,?,p,w,o,?,w,v,?,p
f,y,e,f,y,?,c,n,b,t,?,k,s,w,?,p,w,o,e,w,?,p,p
x,y,?,?,s,f,c,n,b,t,?,k,s,p,?,p,w,o,e,w,v,l,?
k,?,e,f,f,f,c,n,b,?,?,?,s,?,?,p,w,?,e,w,v,p,?
f,y,n,?,s,f,?,n,b,t,?,s,s,w,?,?,w,o,?,?,v,d,?
f,s,?,f,y,?,c,?,?,t,?,s,k,w,w,p,w,o,e,w,?,d,?
x,s,?,?,?,?,c,n,?,?,?,k,k,w,p,?,w,o,e,w,v,p,p
?,s,?,f,f,f,?,n,?,t,?,s,s,?,?,?,?,o,e,w,v,l,p
f,s,e,f,?,f,?,n,?,t,?,k,?,?,p,?,w,o,e,?,v,p,?
f,y,?,?,y,f,?,?,b,t,?,s,s,p,w,p,w,?,e,w,v,l,?
?,f,w,f,n,f,w,?,g,?,?,?,s,w,w,p,w,?,?,?,n,?,?
x,y,?,f,?,f,c,?,?,t,?,s,s,w,p,p,w,?,e,?,?,l,p
x,?,e,?,f,f,c,n,b,t,?,k,k,p,p,?,?,o,e,w,?,p,p
f,y,?,?,s,f,c,n,?,t,?,k,s,w,w,p,w,o,e,w,v,l,?
f,y,e,f,?,f,c,?,b,t,?,?,k,?,p,p,w,o,e,w,v,?,?
k,f,w,f,n,?,?,?,g,e,?,?,?,?,?,p,w,t,p,w,s,g,?
x,s,n,?,?,f,c,n,b,t,?,?,k,p,w,?,w,o,e,w,v,?,?
f,?,?,f,s,f,c,n,b,t,?,k,s,p,?,p,w,o,e,w,v,?,p
x,?,?,f,s,f,c,n,b,t,?,s,s,p,p,p,w,?,?,?,?,d,p
?,s,?,?,f,f,c,?,b,t,?,k,k,?,?,p,w,o,e,?,?,d,?
x,s,?,?,?,f,c,n,b,?,?,s,k,w,p,p,w,o,?,w,v,?,p
x,s,n,f,f,f,c,n,b,t,?,k,k,w,p,p,?,o,e,w,v,p,p
x,?,?,f,s,f,c,n,b,t,?,k,k,w,p,p,w,?,e,?,?,p,p
k,?,n,?,y,?,?,n,?,t,?,s,s,w,p,p,w,?,e,?,v,?,?
x,y,e,f,f,f,?,n,b,t,?,s,s,w,?,p,w,?,e,w,v,d,p
x,s,?,?,f,f,?,?,b,?,?,?,s,w,p,p,?,o,e,w,v,?,p
x,y,e,f,f,f,?,?,b,?,?,k,k,w,?,p,w,o,e,w,v,?,p
x,?,?,f,s,f,c,n,b,t,?,s,s,w,?,p,w,?,?,w,v,d,p
x,s,e,f,?,f,c,n,b,t,?,s,?,p,?,?,w,o,e,?,v,d,p
x,s,e,f,?,f,c,n,?,?,?,k,?,w,p,p,?,o,?,w,?,?,p
?,s,e,f,?,f,?,?,b,?,?,?,s,w,p,p,?,o,e,w,v,?,?
f,?,?,f,?,?,?,?,b,t,?,s,k,w,w,?,w,?,e,w,v,d,p
x,s,n,?,y,f,c,n,?,?,?,s,s,p,w,p,w,?,e,w,?,d,?
f,?,?,f,y,f,?,n,b,t,?,s,?,?,w,p,w,?,?,?,?,?,p
?,s,e,f,f,f,?,?,b,t,?,k,k,w,w,p,w,o,e,w,v,?,p
?,?,e,?,y,?,?,?,b,t,?,?,k,p,?,p,w,o,?,w,?,p,p
x,?,?,?,y,f,?,n,b,t,?,s,k,?,?,p,w,?,e,w,v,?,?
?,y,e,f,y,?,?,?,?,t,?,s,s,?,w,p,w,?,?,?,v,?,p
x,s,n,?,y,f,?,n,b,t,?,k,s,w,p,?,?,o,e,w,v,l,?
k,s,n,f,f,?,c,n,b,?,?,k,k,p,w,p,w,?,e,w,v,?,p
f,?,e,f,f,?,c,n,b,t,?,s,s,p,p,?,w,o,e,w,v,l,p
f,s,e,f,f,?,c,?,b,?,?,k,s,?,p,p,?,?,e,w,v,l,?
f,?,?,f,f,f,c,n,b,t,?,?,s,w,p,p,w,o,e,w,v,p,?
k,?,?,?,f,f,c,?,b,t,?,s,k,p,?,p,w,o,e,?,v,?,p
?,y,n,f,f,f,c,n,?,t,?,k,s,?,?,?,?,o,e,?,v,l,?
f,s,?,f,f,f,c,n,b,t,?,s,s,w,w,?,?,o,e,?,v,p,?
?,?,e,f,s,f,c,n,b,t,?,?,s,w,w,p,?,o,?,w,v,d,?
f,?,e,?,?,f,c,n,b,?,?,?,s,p,w,p,w,o,?,w,v,l,p
f,y,e,f,f,f,?,n,b,t,?,s,s,p,p,p,w,?,e,w,v,?,p
f,?,n,?,s,?,?,n,b,t,?,?,k,p,w,p,?,o,e,w,v,?,?
?,s,?,?,?,f,c,?,?,?,?,?,?,p,w,p,w,o,e,?,v,d,p
x,y,e,f,s,?,c,n,b,t,?,k,?,w,?,?,w,?,?,w,v,?,?
x,y,e,?,?,?,c,n,b,t,?,k,?,?,?,p,w,o,e,w,?,?,p
f,s,?,?,y,f,c,?,?,t,?,k,k,w,p,?,w,o,?,w,v,?,p
k,?,e,?,f,?,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,p
f,?,e,?,s,?,c,n,?,?,?,k,k,p,?,p,w,o,e,w,v,?,p
k,y,n,f,s,f,c,n,b,t,?,s,k,?,p,?,w,o,e,w,v,d,p
x,s,e,f,?,f,c,n,b,t,?,k,s,?,p,p,w,o,?,w,v,?,?
x,y,e,f,?,?,c,n,b,t,?,s,k,w,p,p,w,o,?,?,v,?,p
x,?,?,f,f,f,c,n,b,?,?,s,?,p,w,p,?,o,?,?,v,l,p
f,y,n,?,f,f,c,?,b,?,?,?,s,p,p,p,?,o,e,?,?,l,p
?,s,e,f,f,f,c,n,b,t,?,k,k,p,?,?,w,?,e,w,?,?,?
b,?,g,f,?,?,w,?,w,e,?,s,?,w,w,p,?,?,p,?,n,g,e
x,y,e,f,s,f,c,n,?,t,?,?,?,?,p,p,w,o,?,w,v,?,p
x,s,e,?,s,f,c,n,?,t,?,k,?,p,w,p,?,o,e,w,?,?,p
f,y,?,?,s,f,c,n,b,?,?,s,s,p,p,p,w,o,e,w,v,?,p
x,?,e,f,y,f,?,n,b,t,?,?,s,w,p,p,w,o,e,w,v,?,p
?,?,e,?,y,?,c,n,?,?,?,?,k,p,?,p,w,o,e,w,v,d,?
f,?,e,f,?,f,c,n,b,t,?,k,k,w,?,p,w,o,e,w,v,l,p
x,s,n,f,f,f,?,?,?,t,?,?,k,w,w,?,w,?,?,w,v,d,p
?,y,?,f,f,?,c,n,b,?,?,k,s,w,p,p,w,o,e,w,v,?,?
k,s,w,f,n,f,?,?,?,e,?,?,?,w,w,p,w,?,p,?,s,g,e
?,y,e,f,s,f,?,?,b,?,?,k,?,?,?,?,?,o,?,w,v,p,?
x,s,e,f,f,?,c,?,b,t,?,s,?,w,?,p,w,o,e,?,v,p,p
f,y,n,f,y,f,c,?,?,t,?,k,s,w,?,?,w,o,?,?,v,?,p
f,?,n,f,s,f,c,?,b,t,?,k,?,p,w,p,w,?,?,w,v,?,p
x,s,e,f,y,?,c,n,b,t,?,k,?,?,?,p,w,o,e,w,v,l,p
f,y,?,f,y,?,?,n,?,t,?,k,k,w,?,?,w,o,?,w,v,?,p
f,y,e,f,f,f,c,n,b,t,?,?,k,p,w,p,w,?,e,w,?,?,p
f,?,n,?,y,?,c,n,b,t,?,s,k,w,w,p,w,o,e,?,v,p,p
x,y,e,f,?,f,c,n,b,?,?,?,k,?,w,p,w,?,?,?,?,?,p
f,y,e,?,?,f,c,n,?,t,?,s,?,?,w,p,?,?,e,w,v,d,p
?,?,g,f,?,?,w,b,?,e,?,k,s,?,w,?,w,t,p,w,n,g,e
k,?,?,f,s,?,c,n,?,t,?,?,k,w,w,p,?,?,e,?,?,l,p
x,y,e,f,?,?,c,n,b,t,?,s,s,?,w,p,?,o,e,w,v,?,?
?,s,e,f,f,?,c,n,b,t,?,?,k,w,?,?,?,o,e,w,v,?,?
x,s,?,f,s,?,c,n,b,t,?,s,?,p,p,p,w,o,e,w,?,p,?
k,?,w,f,n,f,w,?,g,e,?,s,k,w,w,p,w,t,?,?,?,g,e
f,?,e,f,?,f,c,n,?,t,?,s,s,p,p,p,?,o,e,w,v,d,p
x,s,n,f,y,f,?,?,b,?,?,k,s,p,p,?,w,o,e,w,v,?,?
k,?,e,f,f,?,c,n,b,t,?,s,k,?,w,p,w,o,e,w,v,p,p
k,y,n,f,?,?,c,n,b,t,?,k,k,?,w,p,w,o,e,w,v,l,?
k,?,e,f,?,f,c,n,b,?,?,k,s,?,p,?,w,o,e,?,v,p,p
x,?,e,f,?,?,c,n,b,t,?,?,s,w,?,p,w,o,e,w,v,?,p
?,s,e,f,s,?,c,n,b,t,?,?,k,p,?,?,w,o,e,w,v,p,p
f,y,?,?,f,?,?,n,b,t,?,?,?,p,p,p,w,?,e,w,v,p,?
?,y,?,f,s,f,c,n,?,?,?,?,k,p,p,p,w,o,e,w,?,d,?
?,?,?,?,y,f,c,n,b,?,?,s,s,?,w,p,w,o,?,w,?,?,?
x,y,?,?,y,f,?,n,b,?,?,?,s,?,w,?,w,?,e,w,?,d,p
f,y,n,f,y,?,?,?,b,t,?,?,?,?,?,p,w,o,e,w,?,l,?
?,y,e,f,?,f,c,?,b,t,?,s,s,w,p,p,w,o,e,w,v,l,p
k,y,n,?,y,f,c,n,b,t,?,k,k,w,p,?,w,o,e,w,v,l,p
f,?,?,?,f,?,?,?,b,t,?,?,k,w,w,?,?,o,e,w,?,?,p
x,s,n,f,?,?,?,n,?,t,?,k,s,p,?,p,w,o,e,w,?,p,p
f,y,n,?,f,f,?,?,b,?,?,k,?,p,?,p,w,o,e,?,v,d,p
f,?,?,f,?,?,c,n,b,t,?,s,k,w,p,p,?,o,e,w,?,d,p
x,?,e,f,?,f,c,n,b,t,?,?,k,?,w,p,w,o,?,w,v,d,?
f,s,n,?,?,f,c,?,b,t,?,s,?,w,?,p,w,o,e,w,v,?,?
?,?,n,?,s,f,c,n,b,t,?,s,k,?,?,p,w,o,e,?,?,?,p
?,y,e,?,f,f,c,n,b,?,?,s,?,p,p,p,w,o,e,w,v,?,p
?,s,?,?,f,f,c,?,b,t,?,s,?,p,p,p,w,?,e,w,?,d,?
f,y,?,f,y,f,c,n,?,?,?,?,s,?,?,p,w,o,?,w,v,l,p
?,s,?,f,y,?,?,n,b,t,?,k,s,?,w,p,?,?,?,w,v,l,p
?,?,e,?,?,?,c,n,b,t,?,?,?,?,p,?,w,?,e,w,v,d,p
?,?,?,f,s,?,?,n,b,?,?,s,?,?,w,p,w,o,e,w,?,l,p
?,?,n,f,s,?,c,n,b,t,?,s,k,w,?,p,?,o,e,w,v,d,p
x,s,?,f,f,?,c,n,b,t,?,?,k,p,?,p,?,?,?,w,v,?,p
f,y,n,f,?,f,c,?,b,t,?,?,k,w,p,p,?,o,e,?,v,p,?
k,y,n,f,s,f,?,n,?,t,?,?,k,p,w,p,w,o,?,w,v,?,?
?,?,e,f,s,f,c,n,b,t,?,s,k,p,w,?,w,o,?,?,v,?,p
?,y,?,f,?,f,c,n,?,t,?,?,?,w,?,?,?,o,e,w,v,d,?
x,y,e,f,s,f,c,n,?,t,?,s,?,?,?,?,w,?,e,w,v,?,?
?,y,?,f,s,?,c,n,b,?,?,k,k,p,?,?,w,o,e,?,v,?,p
?,?,?,f,?,f,c,n,b,?,?,s,k,w,w,?,w,o,?,w,v,d,?
f,y,e,?,y,?,?,n,?,t,?,k,?,?,?,p,w,?,e,w,v,l,p
?,y,e,?,s,?,c,?,b,t,?,s,s,?,p,?,w,?,?,w,?,d,p
?,s,?,f,?,f,?,?,?,?,?,?,k,?,w,p,?,o,e,w,?,?,?
k,y,e,f,y,?,?,n,?,?,?,k,k,w,w,?,w,o,e,w,v,l,p
?,s,e,f,f,?,?,n,b,?,?,s,?,p,p,p,w,o,e,w,?,?,?
k,?,g,f,n,?,?,b,?,e,?,k,s,w,w,p,w,t,p,w,s,g,e
x,s,n,f,y,f,?,n,b,t,?,?,s,p,?,p,w,o,?,?,v,?,p
f,s,?,f,s,?,c,?,b,t,?,s,k,p,w,?,w,o,e,w,?,d,?
?,?,n,f,y,f,c,?,?,?,?,?,?,p,p,p,w,o,?,w,v,d,p
?,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,?,e,w,?,l,?
?,?,n,f,s,f,c,n,b,?,?,?,s,p,p,p,w,?,e,?,v,?,p
x,s,e,f,y,f,c,n,b,?,?,s,s,w,p,?,w,?,e,w,?,p,p
x,s,e,f,s,?,c,?,b,t,?,s,k,w,w,?,w,o,?,?,?,p,p
?,?,e,f,y,f,?,n,b,t,?,?,s,w,?,?,?,o,?,w,?,d,?
?,s,?,?,f,f,c,n,?,t,?,k,s,p,?,p,w,o,?,w,v,p,p
f,s,e,f,?,?,c,n,b,t,?,s,s,p,?,?,w,?,e,w,v,?,?
x,s,e,f,?,f,c,n,b,?,?,s,k,p,p,p,w,o,e,w,v,p,p
x,?,n,f,f,f,c,n,b,?,?,?,?,p,p,?,?,?,e,?,v,l,p
f,s,n,f,s,f,c,n,b,t,?,s,?,p,w,p,?,o,?,w,?,l,p
k,?,n,f,y,f,c,n,b,t,?,?,s,w,?,?,?,?,e,w,v,d,p
x,y,e,f,s,?,c,?,b,t,?,k,s,?,w,p,w,o,?,w,?,?,p
x,s,?,f,?,f,c,n,b,?,?,k,?,p,w,p,w,o,e,w,v,?,p
x,s,e,f,f,?,c,n,b,?,?,?,?,p,w,p,w,o,e,w,v,p,?
b,?,w,f,?,?,w,b,?,e,?,?,k,w,?,p,?,t,p,w,?,g,e
f,s,?,f,s,f,c,?,b,t,?,k,?,p,w,p,w,o,e,?,v,p,p
x,s,e,f,y,?,c,n,b,t,?,s,s,?,?,?,w,o,e,w,v,?,p
x,?,e,f,?,f,c,n,?,t,?,?,k,w,?,?,w,?,e,?,?,d,p
?,y,?,f,?,f,c,n,b,?,?,s,?,w,?,p,w,?,e,?,v,p,p
f,?,?,f,y,?,c,n,?,t,?,?,s,?,?,p,w,o,?,w,?,l,?
f,y,n,f,?,f,c,?,b,t,?,s,?,w,p,p,?,o,e,w,?,d,p
f,y,e,f,?,f,c,n,b,t,?,k,k,?,?,p,w,?,?,w,?,?,p
f,s,n,f,f,f,?,n,b,t,?,s,?,p,w,p,w,?,?,w,v,d,p
x,y,e,f,?,f,c,?,b,t,?,s,s,w,?,p,w,?,e,w,v,l,?
f,s,n,f,s,f,c,n,?,?,?,k,s,p,?,p,?,o,?,?,v,d,p
x,?,?,?,?,f,c,n,?,t,?,k,?,w,?,p,w,o,e,w,v,?,p
f,s,e,f,s,f,c,?,?,t,?,k,s,p,?,p,?,o,?,?,v,?,?
x,s,n,f,s,f,c,n,?,t,?,s,?,w,w,p,w,o,e,?,v,d,p
?,s,e,f,?,?,?,?,b,t,?,k,s,p,w,?,w,o,?,w,v,l,p
x,?,e,?,y,f,c,n,b,?,?,s,s,?,w,p,w,?,e,w,v,p,?
f,y,n,f,f,f,c,?,?,?,?,s,k,w,w,p,?,?,e,w,v,p,p
x,?,?,f,f,f,?,n,b,t,?,k,?,p,?,p,?,?,e,?,v,?,p
f,s,n,f,?,f,?,n,b,t,?,k,k,?,w,p,w,?,?,w,?,p,p
?,s,?,?,y,f,c,?,?,t,?,k,s,?,p,p,w,?,?,w,v,p,p
x,?,n,?,y,f,c,n,b,?,?,k,?,w,?,p,?,?,e,w,?,p,?
?,s,?,f,s,f,c,n,b,?,?,s,s,w,?,p,w,?,e,w,v,?,?
k,y,n,f,y,f,?,?,?,t,?,?,?,p,p,p,?,o,e,?,?,?,p
x,?,e,f,?,?,c,n,b,t,?,s,k,p,p,p,?,o,e,?,v,l,p
?,y,e,f,?,f,?,n,b,t,?,s,k,p,w,?,w,o,e,w,?,?,p
k,s,?,f,s,f,c,n,?,t,?,k,k,p,p,?,?,?,?,w,v,d,?
x,s,e,?,f,f,?,n,b,?,?,k,s,p,?,p,w,o,e,?,?,p,?
?,?,e,f,?,f,c,?,b,t,?,s,s,p,w,p,?,o,e,?,v,?,p
f,?,n,f,f,f,c,?,b,t,?,s,k,w,w,p,w,o,e,w,?,?,p
f,s,e,f,y,f,?,n,b,?,?,?,s,p,w,p,?,o,e,w,v,d,p
f,s,e,?,f,?,c,n,b,t,?,?,?,p,p,p,w,o,?,?,v,?,?
f,s,n,?,?,f,?,n,?,?,?,?,s,?,p,p,w,o,?,w,?,l,?
f,y,e,?,f,f,c,?,?,?,?,s,s,p,w,p,w,o,e,w,?,p,p
f,y,e,f,f,?,c,n,b,t,?,s,?,p,w,?,w,o,?,w,v,l,p
k,s,e,?,s,?,c,n,b,t,?,k,s,p,p,?,w,o,e,?,v,?,p
x,?,?,f,?,?,c,n,b,t,?,k,s,?,p,p,w,?,?,w,?,d,?
f,y,n,f,?,?,c,n,b,t,?,k,s,p,p,p,w,?,e,w,v,?,?
f,s,e,f,?,f,?,?,b,t,?,k,k,?,?,p,?,o,e,?,v,p,p
?,?,n,f,y,f,c,n,b,?,?,s,s,?,w,p,?,o,e,?,v,d,?
f,?,n,?,?,f,c,?,?,t,?,s,s,?,?,?,w,o,e,?,v,p,p
x,?,e,f,y,f,c,?,b,t,?,?,s,p,w,p,w,o,e,w,v,l,p
x,?,e,f,f,f,?,n,b,t,?,k,k,w,p,p,?,?,e,?,?,p,p
?,?,?,?,y,f,c,n,b,t,?,?,s,p,p,p,?,o,?,?,v,p,p
f,y,?,f,?,?,?,?,b,?,?,k,?,p,w,?,w,?,e,?,?,?,p
f,y,?,f,s,f,c,n,?,t,?,?,s,?,?,p,w,?,e,w,?,p,?
f,y,e,?,s,?,c,n,?,t,?,k,s,p,w,p,w,?,?,w,v,?,?
k,y,n,f,?,?,c,n,b,t,?,k,s,w,?,?,w,o,e,?,v,l,?
x,?,n,f,s,f,c,n,b,t,?,k,?,p,p,p,w,?,e,w,v,d,p
x,s,e,f,y,f,?,?,b,t,?,s,s,p,p,p,w,o,?,?,v,l,p
x,s,n,?,f,f,?,?,b,t,?,s,s,p,?,p,?,o,?,w,v,l,p
?,?,e,f,f,?,c,n,?,t,?,s,k,w,p,?,w,?,e,w,v,p,?
k,y,e,f,?,f,c,n,?,t,?,s,?,p,p,p,w,o,e,?,v,d,?
x,?,?,f,n,?,?,?,w,e,?,s,?,w,?,p,w,t,p,w,s,?,?
?,y,e,f,?,f,c,n,b,?,?,s,s,p,w,p,w,o,e,w,?,?,p
x,s,e,f,?,?,c,n,?,?,?,k,s,w,p,p,w,o,e,w,v,l,p
x,?,?,?,s,f,c,n,b,t,?,k,s,p,?,p,w,?,?,w,v,l,p
x,?,e,f,s,f,c,n,b,?,?,k,k,p,?,p,?,o,e,w,?,?,?
f,y,?,f,?,f,c,?,b,t,?,k,k,p,p,p,w,o,e,w,v,p,p
f,y,?,f,y,f,c,n,b,t,?,s,s,?,p,?,?,?,?,w,v,?,p
x,?,n,f,s,f,c,n,b,t,?,?,s,?,p,?,w,o,e,?,v,p,p
x,s,?,f,f,f,c,?,b,?,?,k,k,w,p,?,w,o,?,w,v,l,p
f,y,e,?,f,f,c,?,b,t,?,s,k,p,w,?,?,o,?,w,v,?,?
f,?,n,f,f,f,c,n,b,?,?,k,k,p,?,?,w,o,e,w,v,l,p
f,y,n,f,f,f,?,n,?,t,?,k,s,?,p,p,w,o,e,w,v,l,?
f,?,?,?,?,?,c,n,b,t,?,?,k,?,?,p,?,o,?,?,v,?,p
x,y,?,f,f,f,?,n,b,t,?,k,?,w,?,?,?,o,e,w,v,l,p
x,s,?,f,f,f,?,n,?,t,?,s,k,w,w,p,w,?,?,?,v,?,p
f,s,?,f,f,f,?,n,?,t,?,?,s,p,p,?,?,o,e,w,v,?,?
?,s,n,f,s,f,c,n,b,t,?,k,s,?,p,?,?,o,?,w,v,?,p
?,s,?,?,f,f,c,n,b,t,?,s,k,?,w,?,w,?,e,?,v,?,p
f,s,n,?,f,f,?,n,?,?,?,k,?,w,p,p,w,?,?,w,?,l,?
f,?,n,f,f,f,?,n,b,?,?,k,k,p,p,p,w,o,e,?,v,p,?
f,?,?,f,f,f,?,?,b,t,?,?,s,p,p,p,w,o,e,w,v,p,p
x,s,?,?,s,?,?,n,b,t,?,k,?,w,?,?,w,o,e,w,v,l,p
f,s,?,f,?,f,c,n,b,t,?,k,?,?,p,?,w,?,e,?,v,?,?
f,s,n,f,?,?,c,n,b,t,?,?,k,?,w,?,?,o,e,?,?,?,?
?,s,n,f,y,f,c,n,?,t,?,s,s,?,w,p,w,?,e,w,?,p,p
f,?,n,f,f,f,c,n,b,t,?,k,?,w,?,?,w,?,e,w,v,p,?
?,s,n,f,?,f,c,n,b,?,?,k,s,?,w,?,w,o,e,w,v,p,p
x,?,?,f,?,f,c,n,b,t,?,?,s,?,w,p,?,?,e,w,v,p,p
f,s,n,f,?,f,c,n,?,t,?,?,k,?,p,p,w,?,e,?,v,p,p
f,?,n,f,f,?,c,n,?,t,?,s,s,p,p,p,w,o,?,w,v,?,?
x,?,?,f,y,?,c,n,b,t,?,s,?,p,p,p,w,o,?,?,v,d,p
f,s,e,f,?,f,?,n,?,t,?,s,k,w,p,?,?,o,e,w,v,l,?
f,y,n,f,s,f,c,n,?,t,?,?,k,p,?,?,w,o,?,w,v,d,p
f,?,?,f,y,?,?,n,b,t,?,s,k,?,?,p,w,?,e,w,?,l,p
?,?,n,f,f,f,?,?,?,t,?,?,k,?,w,p,w,o,e,?,v,p,?
k,f,w,?,?,?,w,b,?,e,?,k,k,w,w,p,?,?,p,w,n,g,e
x,s,n,?,f,?,c,n,b,?,?,?,s,w,p,?,w,o,e,w,v,?,p
f,s,n,?,f,f,c,n,?,t,?,?,s,?,?,p,?,o,?,?,?,d,p
f,y,?,?,y,f,c,n,b,t,?,k,k,?,w,p,w,o,?,w,?,p,p
f,?,n,f,f,?,?,?,b,t,?,?,s,w,w,p,?,?,?,?,v,d,p
?,y,?,f,y,?,?,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,?
?,?,n,f,f,f,c,n,b,t,?,?,s,w,w,p,w,o,e,w,?,l,?
?,?,?,f,f,?,c,n,b,t,?,s,k,?,p,p,w,?,e,w,?,d,?
?,?,?,f,y,?,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,p
b,s,n,f,n,a,?,b,?,e,?,s,s,o,?,p,?,o,p,?,v,l,e
?,s,?,?,?,?,c,n,?,t,?,?,s,w,?,p,?,?,e,w,?,?,p
f,?,e,f,s,f,?,n,?,t,?,?,k,p,p,?,w,o,e,w,v,p,?
?,s,e,?,y,?,c,n,b,t,?,?,k,p,p,p,w,?,e,w,v,l,p
f,y,n,?,s,f,?,?,b,t,?,s,k,w,w,?,w,o,?,w,?,l,p
f,?,e,?,s,f,?,?,b,?,?,k,?,?,?,p,w,o,?,?,?,p,?
f,s,n,f,f,f,c,?,b,t,?,k,s,p,?,?,?,o,e,w,v,?,p
f,y,e,f,?,f,?,n,b,?,?,k,k,w,p,p,w,?,e,w,v,l,p
f,s,n,f,s,f,c,n,b,?,?,k,s,w,p,p,w,o,e,?,v,p,p
k,y,?,f,y,f,c,n,?,t,?,?,s,w,?,p,w,?,e,w,v,?,p
